rule_hit_id,transaction_id,account_id,customer_id,rule_code,rule_severity,hit_ts,evidence
GEO_INTL_ECOM,,,,,,,
RH-000001,TXN-20260124-000016,ACC-00091217,ACC-00091175,GEO_INTL_ECOM,HIGH,1/12/2026 11:50:55,country=GB; city=London; channel=ECOM
RH-002724,TXN-20260124-004683,ACC-00091005,ACC-00091124,HIGH_RISK_MERCHANT,HIGH,12/28/2025 10:10:00,merchant_id=MER-10119; amount=308
RH-002725,TXN-20260124-004685,ACC-00091139,ACC-00091062,HIGH_RISK_MERCHANT,HIGH,11/11/2025 10:10:00,merchant_id=MER-10032; amount=115
RH-002726,TXN-20260124-004686,ACC-00091014,ACC-00091012,HIGH_RISK_MERCHANT,HIGH,12/22/2025 19:47:51,merchant_id=MER-10051; amount=1213
RH-002727,TXN-20260124-004687,ACC-00091253,ACC-00091098,HIGH_RISK_MERCHANT,HIGH,12/19/2025 16:58:38,merchant_id=MER-10118; amount=965
RH-002728,TXN-20260124-004693,ACC-00091126,ACC-00091108,HIGH_RISK_MERCHANT,HIGH,9/10/2025 12:00:05,merchant_id=MER-10023; amount=1938
RH-002729,TXN-20260124-004694,ACC-00091013,ACC-00091170,HIGH_RISK_MERCHANT,HIGH,12/17/2025 2:31:44,merchant_id=MER-10108; amount=2447
RH-002730,TXN-20260124-004697,ACC-00091025,ACC-00091187,HIGH_RISK_MERCHANT,HIGH,11/1/2025 12:47:48,merchant_id=MER-10090; amount=1981
RH-002731,TXN-20260124-004700,ACC-00091014,ACC-00091007,HIGH_RISK_MERCHANT,HIGH,1/12/2026 16:27:58,merchant_id=MER-10111; amount=2143
RH-002732,TXN-20260124-004701,ACC-00091261,ACC-00091052,HIGH_RISK_MERCHANT,HIGH,9/1/2025 14:19:02,merchant_id=MER-10108; amount=248
RH-002733,TXN-20260124-004703,ACC-00091010,ACC-00091153,HIGH_RISK_MERCHANT,HIGH,1/1/2026 9:37:13,merchant_id=MER-10102; amount=2759
RH-002734,TXN-20260124-004704,ACC-00091093,ACC-00091033,HIGH_RISK_MERCHANT,HIGH,8/4/2025 20:58:40,merchant_id=MER-10102; amount=1547
RH-002735,TXN-20260124-004705,ACC-00091021,ACC-00091162,HIGH_RISK_MERCHANT,HIGH,1/13/2026 11:39:48,merchant_id=MER-10102; amount=823
RH-002736,TXN-20260124-004709,ACC-00091239,ACC-00091177,HIGH_RISK_MERCHANT,HIGH,8/2/2025 20:44:41,merchant_id=MER-10119; amount=1205
RH-002737,TXN-20260124-004710,ACC-00091206,ACC-00091213,HIGH_RISK_MERCHANT,HIGH,12/3/2025 6:07:58,merchant_id=MER-10065; amount=414
RH-002738,TXN-20260124-004711,ACC-00091010,ACC-00091011,HIGH_RISK_MERCHANT,HIGH,11/13/2025 10:06:23,merchant_id=MER-10051; amount=379
RH-002739,TXN-20260124-004712,ACC-00091034,ACC-00091059,HIGH_RISK_MERCHANT,HIGH,1/9/2026 20:47:07,merchant_id=MER-10111; amount=213
RH-002740,TXN-20260124-004714,ACC-00091072,ACC-00091027,HIGH_RISK_MERCHANT,HIGH,10/8/2025 17:23:10,merchant_id=MER-10020; amount=1212
RH-002741,TXN-20260124-004715,ACC-00091254,ACC-00091206,HIGH_RISK_MERCHANT,HIGH,10/19/2025 7:59:11,merchant_id=MER-10119; amount=480
RH-002742,TXN-20260124-004719,ACC-00091178,ACC-00091232,HIGH_RISK_MERCHANT,HIGH,9/18/2025 2:06:44,merchant_id=MER-10015; amount=136
RH-002743,TXN-20260124-004721,ACC-00091256,ACC-00091115,HIGH_RISK_MERCHANT,HIGH,1/9/2026 5:36:55,merchant_id=MER-10055; amount=2391
RH-002744,TXN-20260124-004726,ACC-00091221,ACC-00091113,HIGH_RISK_MERCHANT,HIGH,8/9/2025 5:07:21,merchant_id=MER-10075; amount=2266
RH-002745,TXN-20260124-004727,ACC-00091205,ACC-00091036,HIGH_RISK_MERCHANT,HIGH,11/4/2025 16:45:40,merchant_id=MER-10019; amount=1623
RH-002746,TXN-20260124-004729,ACC-00091170,ACC-00091086,HIGH_RISK_MERCHANT,HIGH,9/5/2025 1:46:28,merchant_id=MER-10065; amount=3148
RH-002747,TXN-20260124-004731,ACC-00091142,ACC-00091126,HIGH_RISK_MERCHANT,HIGH,7/28/2025 16:15:30,merchant_id=MER-10011; amount=2056
RH-002748,TXN-20260124-004732,ACC-00091012,ACC-00091126,HIGH_RISK_MERCHANT,HIGH,9/3/2025 10:08:15,merchant_id=MER-10011; amount=1271
RH-002749,TXN-20260124-004733,ACC-00091166,ACC-00091108,HIGH_RISK_MERCHANT,HIGH,11/9/2025 19:11:32,merchant_id=MER-10084; amount=916
RH-002750,TXN-20260124-004734,ACC-00091183,ACC-00091207,HIGH_RISK_MERCHANT,HIGH,10/30/2025 18:03:44,merchant_id=MER-10055; amount=149
RH-002751,TXN-20260124-004737,ACC-00091165,ACC-00091166,HIGH_RISK_MERCHANT,HIGH,7/30/2025 15:47:58,merchant_id=MER-10102; amount=1464
RH-002752,TXN-20260124-004738,ACC-00091167,ACC-00091243,HIGH_RISK_MERCHANT,HIGH,12/20/2025 6:55:51,merchant_id=MER-10098; amount=104
RH-002753,TXN-20260124-004741,ACC-00091146,ACC-00091007,HIGH_RISK_MERCHANT,HIGH,12/8/2025 8:06:42,merchant_id=MER-10106; amount=529
RH-002754,TXN-20260124-004743,ACC-00091121,ACC-00091210,HIGH_RISK_MERCHANT,HIGH,12/23/2025 13:41:03,merchant_id=MER-10094; amount=100
RH-002755,TXN-20260124-004744,ACC-00091066,ACC-00091078,HIGH_RISK_MERCHANT,HIGH,11/16/2025 19:18:33,merchant_id=MER-10049; amount=1503
RH-002756,TXN-20260124-004748,ACC-00091176,ACC-00091163,HIGH_RISK_MERCHANT,HIGH,9/10/2025 6:34:01,merchant_id=MER-10119; amount=1879
RH-002757,TXN-20260124-004752,ACC-00091021,ACC-00091116,HIGH_RISK_MERCHANT,HIGH,8/18/2025 18:55:19,merchant_id=MER-10020; amount=1735
RH-002758,TXN-20260124-004753,ACC-00091065,ACC-00091128,HIGH_RISK_MERCHANT,HIGH,11/26/2025 9:24:35,merchant_id=MER-10075; amount=1104
RH-002759,TXN-20260124-004758,ACC-00091092,ACC-00091094,HIGH_RISK_MERCHANT,HIGH,7/29/2025 0:28:39,merchant_id=MER-10051; amount=112
RH-002760,TXN-20260124-004763,ACC-00091153,ACC-00091006,HIGH_RISK_MERCHANT,HIGH,11/27/2025 10:25:00,merchant_id=MER-10084; amount=176
RH-002761,TXN-20260124-004764,ACC-00091171,ACC-00091128,HIGH_RISK_MERCHANT,HIGH,10/29/2025 18:17:08,merchant_id=MER-10055; amount=513
RH-002762,TXN-20260124-004767,ACC-00091258,ACC-00091224,HIGH_RISK_MERCHANT,HIGH,10/7/2025 10:48:00,merchant_id=MER-10015; amount=42
RH-002763,TXN-20260124-004770,ACC-00091112,ACC-00091138,HIGH_RISK_MERCHANT,HIGH,12/6/2025 9:28:53,merchant_id=MER-10011; amount=820
RH-002764,TXN-20260124-004771,ACC-00091098,ACC-00091024,HIGH_RISK_MERCHANT,HIGH,1/18/2026 14:51:43,merchant_id=MER-10054; amount=955
RH-002765,TXN-20260124-004773,ACC-00091142,ACC-00091160,HIGH_RISK_MERCHANT,HIGH,8/10/2025 11:06:15,merchant_id=MER-10098; amount=2028
RH-002766,TXN-20260124-004775,ACC-00091109,ACC-00091210,HIGH_RISK_MERCHANT,HIGH,12/12/2025 1:34:52,merchant_id=MER-10075; amount=122
RH-002767,TXN-20260124-004782,ACC-00091240,ACC-00091231,HIGH_RISK_MERCHANT,HIGH,8/5/2025 4:11:17,merchant_id=MER-10065; amount=1070
RH-002768,TXN-20260124-004783,ACC-00091130,ACC-00091135,HIGH_RISK_MERCHANT,HIGH,1/9/2026 12:46:13,merchant_id=MER-10108; amount=1679
RH-002769,TXN-20260124-004784,ACC-00091010,ACC-00091173,HIGH_RISK_MERCHANT,HIGH,8/30/2025 10:01:59,merchant_id=MER-10094; amount=1883
RH-002770,TXN-20260124-004788,ACC-00091090,ACC-00091030,HIGH_RISK_MERCHANT,HIGH,11/9/2025 22:19:44,merchant_id=MER-10090; amount=554
RH-002771,TXN-20260124-004796,ACC-00091124,ACC-00091207,HIGH_RISK_MERCHANT,HIGH,8/2/2025 21:58:22,merchant_id=MER-10053; amount=3490
RH-002772,TXN-20260124-004797,ACC-00091018,ACC-00091024,HIGH_RISK_MERCHANT,HIGH,11/19/2025 1:52:58,merchant_id=MER-10118; amount=230
RH-002773,TXN-20260124-004799,ACC-00091092,ACC-00091015,HIGH_RISK_MERCHANT,HIGH,11/10/2025 8:56:45,merchant_id=MER-10053; amount=194
RH-002774,TXN-20260124-004804,ACC-00091084,ACC-00091088,HIGH_RISK_MERCHANT,HIGH,10/10/2025 20:29:20,merchant_id=MER-10106; amount=3192
RH-002775,TXN-20260124-004808,ACC-00091259,ACC-00091201,HIGH_RISK_MERCHANT,HIGH,10/5/2025 18:04:09,merchant_id=MER-10011; amount=3208
RH-002776,TXN-20260124-004809,ACC-00091055,ACC-00091032,HIGH_RISK_MERCHANT,HIGH,10/20/2025 18:39:45,merchant_id=MER-10090; amount=3182
RH-002777,TXN-20260124-004821,ACC-00091075,ACC-00091059,HIGH_RISK_MERCHANT,HIGH,10/16/2025 10:10:00,merchant_id=MER-10090; amount=585
RH-002778,TXN-20260124-004824,ACC-00091046,ACC-00091194,HIGH_RISK_MERCHANT,HIGH,12/9/2025 16:31:36,merchant_id=MER-10015; amount=502
RH-002779,TXN-20260124-004827,ACC-00091211,ACC-00091016,HIGH_RISK_MERCHANT,HIGH,10/14/2025 5:08:29,merchant_id=MER-10054; amount=2792
RH-002780,TXN-20260124-004828,ACC-00091198,ACC-00091002,HIGH_RISK_MERCHANT,HIGH,10/2/2025 6:22:10,merchant_id=MER-10019; amount=824
RH-002781,TXN-20260124-004829,ACC-00091243,ACC-00091026,HIGH_RISK_MERCHANT,HIGH,12/30/2025 5:23:47,merchant_id=MER-10023; amount=1782
RH-002782,TXN-20260124-004831,ACC-00091091,ACC-00091039,HIGH_RISK_MERCHANT,HIGH,11/11/2025 23:35:28,merchant_id=MER-10084; amount=2210
RH-002783,TXN-20260124-004832,ACC-00091125,ACC-00091185,HIGH_RISK_MERCHANT,HIGH,11/26/2025 12:40:59,merchant_id=MER-10053; amount=344
RH-002784,TXN-20260124-004833,ACC-00091234,ACC-00091189,HIGH_RISK_MERCHANT,HIGH,1/14/2026 0:13:52,merchant_id=MER-10053; amount=2361
RH-002785,TXN-20260124-004835,ACC-00091016,ACC-00091102,HIGH_RISK_MERCHANT,HIGH,9/30/2025 6:32:31,merchant_id=MER-10053; amount=268
RH-002786,TXN-20260124-004839,ACC-00091116,ACC-00091096,HIGH_RISK_MERCHANT,HIGH,11/5/2025 1:34:44,merchant_id=MER-10015; amount=2199
RH-002787,TXN-20260124-004841,ACC-00091121,ACC-00091036,HIGH_RISK_MERCHANT,HIGH,12/5/2025 12:46:40,merchant_id=MER-10020; amount=4486
RH-002788,TXN-20260124-004842,ACC-00091110,ACC-00091160,HIGH_RISK_MERCHANT,HIGH,11/29/2025 15:46:19,merchant_id=MER-10119; amount=2420
RH-002789,TXN-20260124-004845,ACC-00091040,ACC-00091042,HIGH_RISK_MERCHANT,HIGH,9/6/2025 6:44:28,merchant_id=MER-10055; amount=2149
RH-002790,TXN-20260124-004847,ACC-00091173,ACC-00091067,HIGH_RISK_MERCHANT,HIGH,11/4/2025 15:33:54,merchant_id=MER-10094; amount=1910
RH-002791,TXN-20260124-004852,ACC-00091227,ACC-00091224,HIGH_RISK_MERCHANT,HIGH,1/11/2026 12:11:22,merchant_id=MER-10084; amount=112
RH-002792,TXN-20260124-004871,ACC-00091184,ACC-00091181,HIGH_RISK_MERCHANT,HIGH,8/25/2025 14:41:56,merchant_id=MER-10075; amount=3303
RH-002793,TXN-20260124-004872,ACC-00091171,ACC-00091190,HIGH_RISK_MERCHANT,HIGH,12/31/2025 19:39:15,merchant_id=MER-10051; amount=3373
RH-002794,TXN-20260124-004874,ACC-00091257,ACC-00091222,HIGH_RISK_MERCHANT,HIGH,11/2/2025 10:46:00,merchant_id=MER-10032; amount=101
RH-002795,TXN-20260124-004875,ACC-00091003,ACC-00091143,HIGH_RISK_MERCHANT,HIGH,8/21/2025 14:13:23,merchant_id=MER-10032; amount=3481
RH-002796,TXN-20260124-004876,ACC-00091087,ACC-00091042,HIGH_RISK_MERCHANT,HIGH,9/18/2025 10:30:00,merchant_id=MER-10119; amount=198
RH-002797,TXN-20260124-004877,ACC-00091068,ACC-00091232,HIGH_RISK_MERCHANT,HIGH,8/8/2025 1:48:07,merchant_id=MER-10090; amount=2274
RH-002798,TXN-20260124-004879,ACC-00091036,ACC-00091124,HIGH_RISK_MERCHANT,HIGH,8/19/2025 3:37:33,merchant_id=MER-10011; amount=72
RH-002799,TXN-20260124-004881,ACC-00091079,ACC-00091127,HIGH_RISK_MERCHANT,HIGH,8/4/2025 15:06:00,merchant_id=MER-10090; amount=1595
RH-002800,TXN-20260124-004884,ACC-00091180,ACC-00091147,HIGH_RISK_MERCHANT,HIGH,9/2/2025 15:40:25,merchant_id=MER-10111; amount=1384
RH-002801,TXN-20260124-004885,ACC-00091086,ACC-00091110,HIGH_RISK_MERCHANT,HIGH,9/2/2025 22:36:45,merchant_id=MER-10053; amount=481
RH-002802,TXN-20260124-004889,ACC-00091209,ACC-00091158,HIGH_RISK_MERCHANT,HIGH,7/25/2025 17:44:18,merchant_id=MER-10065; amount=252
RH-002803,TXN-20260124-004890,ACC-00091163,ACC-00091250,HIGH_RISK_MERCHANT,HIGH,10/24/2025 13:59:53,merchant_id=MER-10065; amount=363
RH-002804,TXN-20260124-004894,ACC-00091166,ACC-00091080,HIGH_RISK_MERCHANT,HIGH,8/29/2025 0:48:01,merchant_id=MER-10032; amount=1717
RH-002805,TXN-20260124-004896,ACC-00091198,ACC-00091098,HIGH_RISK_MERCHANT,HIGH,12/2/2025 11:57:23,merchant_id=MER-10051; amount=2000
RH-002806,TXN-20260124-004898,ACC-00091180,ACC-00091178,HIGH_RISK_MERCHANT,HIGH,11/17/2025 5:36:32,merchant_id=MER-10019; amount=2553
RH-002807,TXN-20260124-004902,ACC-00091248,ACC-00091227,HIGH_RISK_MERCHANT,HIGH,9/7/2025 0:52:38,merchant_id=MER-10020; amount=2962
RH-002808,TXN-20260124-004904,ACC-00091114,ACC-00091069,HIGH_RISK_MERCHANT,HIGH,7/28/2025 1:28:53,merchant_id=MER-10049; amount=1916
RH-002809,TXN-20260124-004907,ACC-00091165,ACC-00091165,HIGH_RISK_MERCHANT,HIGH,9/22/2025 12:47:51,merchant_id=MER-10097; amount=1870
RH-002810,TXN-20260124-004910,ACC-00091247,ACC-00091043,HIGH_RISK_MERCHANT,HIGH,12/15/2025 20:07:46,merchant_id=MER-10011; amount=828
RH-002811,TXN-20260124-004911,ACC-00091069,ACC-00091145,HIGH_RISK_MERCHANT,HIGH,1/20/2026 19:52:55,merchant_id=MER-10065; amount=1724
RH-002812,TXN-20260124-004917,ACC-00091075,ACC-00091236,HIGH_RISK_MERCHANT,HIGH,12/7/2025 21:14:00,merchant_id=MER-10106; amount=1974
RH-002813,TXN-20260124-004918,ACC-00091198,ACC-00091252,HIGH_RISK_MERCHANT,HIGH,1/13/2026 18:03:43,merchant_id=MER-10051; amount=2466
RH-002814,TXN-20260124-004920,ACC-00091208,ACC-00091137,HIGH_RISK_MERCHANT,HIGH,7/25/2025 16:01:44,merchant_id=MER-10049; amount=918
RH-002815,TXN-20260124-004923,ACC-00091190,ACC-00091239,HIGH_RISK_MERCHANT,HIGH,10/2/2025 12:03:11,merchant_id=MER-10051; amount=1493
RH-002816,TXN-20260124-004929,ACC-00091075,ACC-00091161,HIGH_RISK_MERCHANT,HIGH,9/15/2025 17:41:07,merchant_id=MER-10030; amount=803
RH-002817,TXN-20260124-004936,ACC-00091142,ACC-00091250,HIGH_RISK_MERCHANT,HIGH,12/7/2025 5:12:37,merchant_id=MER-10084; amount=341
RH-002818,TXN-20260124-004940,ACC-00091206,ACC-00091125,HIGH_RISK_MERCHANT,HIGH,10/20/2025 6:47:00,merchant_id=MER-10015; amount=1699
RH-002819,TXN-20260124-004944,ACC-00091171,ACC-00091070,HIGH_RISK_MERCHANT,HIGH,12/28/2025 2:48:45,merchant_id=MER-10030; amount=984
RH-002820,TXN-20260124-004945,ACC-00091150,ACC-00091038,HIGH_RISK_MERCHANT,HIGH,10/20/2025 21:20:54,merchant_id=MER-10015; amount=162
RH-002821,TXN-20260124-004946,ACC-00091197,ACC-00091177,HIGH_RISK_MERCHANT,HIGH,12/28/2025 16:48:08,merchant_id=MER-10055; amount=128
RH-002822,TXN-20260124-004954,ACC-00091139,ACC-00091129,HIGH_RISK_MERCHANT,HIGH,7/25/2025 12:33:17,merchant_id=MER-10106; amount=2054
RH-002823,TXN-20260124-004963,ACC-00091104,ACC-00091065,HIGH_RISK_MERCHANT,HIGH,10/23/2025 14:02:21,merchant_id=MER-10097; amount=136
RH-002824,TXN-20260124-004964,ACC-00091238,ACC-00091044,HIGH_RISK_MERCHANT,HIGH,10/11/2025 6:28:56,merchant_id=MER-10011; amount=1198
RH-002825,TXN-20260124-004965,ACC-00091246,ACC-00091041,HIGH_RISK_MERCHANT,HIGH,8/24/2025 1:14:57,merchant_id=MER-10098; amount=210
RH-002826,TXN-20260124-004966,ACC-00091116,ACC-00091025,HIGH_RISK_MERCHANT,HIGH,10/17/2025 11:03:04,merchant_id=MER-10094; amount=754
RH-002827,TXN-20260124-004970,ACC-00091005,ACC-00091011,HIGH_RISK_MERCHANT,HIGH,8/2/2025 1:42:24,merchant_id=MER-10075; amount=1401
RH-002828,TXN-20260124-004981,ACC-00091024,ACC-00091098,HIGH_RISK_MERCHANT,HIGH,11/18/2025 11:59:11,merchant_id=MER-10032; amount=38
RH-002829,TXN-20260124-004993,ACC-00091156,ACC-00091104,HIGH_RISK_MERCHANT,HIGH,12/20/2025 6:34:01,merchant_id=MER-10108; amount=566
RH-002830,TXN-20260124-004994,ACC-00091135,ACC-00091028,HIGH_RISK_MERCHANT,HIGH,11/21/2025 10:16:28,merchant_id=MER-10020; amount=3350
RH-002831,TXN-20260124-004996,ACC-00091061,ACC-00091167,HIGH_RISK_MERCHANT,HIGH,12/6/2025 10:21:00,merchant_id=MER-10032; amount=71
RH-002832,TXN-20260124-004997,ACC-00091174,ACC-00091208,HIGH_RISK_MERCHANT,HIGH,11/10/2025 22:35:20,merchant_id=MER-10108; amount=884
RH-002833,TXN-20260124-005000,ACC-00091197,ACC-00091118,HIGH_RISK_MERCHANT,HIGH,11/17/2025 3:21:33,merchant_id=MER-10054; amount=87
RH-002834,TXN-20260124-005002,ACC-00091180,ACC-00091230,HIGH_RISK_MERCHANT,HIGH,1/21/2026 22:04:34,merchant_id=MER-10019; amount=572
RH-002835,TXN-20260124-005007,ACC-00091096,ACC-00091248,HIGH_RISK_MERCHANT,HIGH,10/24/2025 10:17:38,merchant_id=MER-10023; amount=1612
RH-002836,TXN-20260124-005009,ACC-00091232,ACC-00091093,HIGH_RISK_MERCHANT,HIGH,12/27/2025 7:49:15,merchant_id=MER-10055; amount=428
RH-002837,TXN-20260124-005012,ACC-00091168,ACC-00091015,HIGH_RISK_MERCHANT,HIGH,8/14/2025 3:55:17,merchant_id=MER-10015; amount=2628
RH-002838,TXN-20260124-005014,ACC-00091159,ACC-00091241,HIGH_RISK_MERCHANT,HIGH,9/5/2025 18:21:11,merchant_id=MER-10030; amount=598
RH-002839,TXN-20260124-005018,ACC-00091145,ACC-00091195,HIGH_RISK_MERCHANT,HIGH,12/27/2025 7:39:27,merchant_id=MER-10102; amount=1047
RH-002840,TXN-20260124-005019,ACC-00091121,ACC-00091253,HIGH_RISK_MERCHANT,HIGH,11/18/2025 12:14:32,merchant_id=MER-10090; amount=236
RH-002841,TXN-20260124-005022,ACC-00091154,ACC-00091171,HIGH_RISK_MERCHANT,HIGH,9/28/2025 14:26:16,merchant_id=MER-10015; amount=148
RH-002842,TXN-20260124-005023,ACC-00091060,ACC-00091236,HIGH_RISK_MERCHANT,HIGH,9/9/2025 10:25:00,merchant_id=MER-10015; amount=167
RH-002843,TXN-20260124-005025,ACC-00091187,ACC-00091195,HIGH_RISK_MERCHANT,HIGH,11/9/2025 21:03:31,merchant_id=MER-10102; amount=2113
RH-002844,TXN-20260124-005026,ACC-00091067,ACC-00091043,HIGH_RISK_MERCHANT,HIGH,12/10/2025 20:15:02,merchant_id=MER-10090; amount=1710
RH-002845,TXN-20260124-005027,ACC-00091130,ACC-00091148,HIGH_RISK_MERCHANT,HIGH,9/22/2025 1:47:19,merchant_id=MER-10030; amount=2493
RH-002846,TXN-20260124-005028,ACC-00091089,ACC-00091011,HIGH_RISK_MERCHANT,HIGH,9/3/2025 13:20:45,merchant_id=MER-10119; amount=191
RH-002847,TXN-20260124-005031,ACC-00091026,ACC-00091111,HIGH_RISK_MERCHANT,HIGH,11/2/2025 7:27:23,merchant_id=MER-10111; amount=207
RH-002848,TXN-20260124-005035,ACC-00091085,ACC-00091115,HIGH_RISK_MERCHANT,HIGH,8/2/2025 16:18:09,merchant_id=MER-10094; amount=1537
RH-002849,TXN-20260124-005036,ACC-00091080,ACC-00091175,HIGH_RISK_MERCHANT,HIGH,9/20/2025 9:14:14,merchant_id=MER-10065; amount=150
RH-002850,TXN-20260124-005037,ACC-00091015,ACC-00091072,HIGH_RISK_MERCHANT,HIGH,1/14/2026 8:04:59,merchant_id=MER-10023; amount=3236
RH-002851,TXN-20260124-005039,ACC-00091076,ACC-00091003,HIGH_RISK_MERCHANT,HIGH,12/18/2025 12:07:48,merchant_id=MER-10106; amount=1225
RH-002852,TXN-20260124-005041,ACC-00091250,ACC-00091069,HIGH_RISK_MERCHANT,HIGH,11/11/2025 16:21:08,merchant_id=MER-10090; amount=1512
RH-002853,TXN-20260124-005047,ACC-00091252,ACC-00091199,HIGH_RISK_MERCHANT,HIGH,11/26/2025 22:55:44,merchant_id=MER-10049; amount=1852
RH-002854,TXN-20260124-005053,ACC-00091192,ACC-00091007,HIGH_RISK_MERCHANT,HIGH,11/7/2025 7:45:29,merchant_id=MER-10098; amount=376
RH-002855,TXN-20260124-005055,ACC-00091213,ACC-00091179,HIGH_RISK_MERCHANT,HIGH,8/29/2025 14:49:37,merchant_id=MER-10051; amount=2018
RH-002856,TXN-20260124-005056,ACC-00091013,ACC-00091210,HIGH_RISK_MERCHANT,HIGH,8/30/2025 15:00:34,merchant_id=MER-10118; amount=1994
RH-002857,TXN-20260124-005058,ACC-00091136,ACC-00091194,HIGH_RISK_MERCHANT,HIGH,1/20/2026 10:11:00,merchant_id=MER-10108; amount=576
RH-002858,TXN-20260124-005060,ACC-00091213,ACC-00091260,HIGH_RISK_MERCHANT,HIGH,1/3/2026 17:39:55,merchant_id=MER-10097; amount=2600
RH-002859,TXN-20260124-005061,ACC-00091139,ACC-00091193,HIGH_RISK_MERCHANT,HIGH,8/14/2025 9:56:31,merchant_id=MER-10055; amount=114
RH-002860,TXN-20260124-005066,ACC-00091143,ACC-00091005,HIGH_RISK_MERCHANT,HIGH,8/19/2025 14:53:51,merchant_id=MER-10023; amount=1033
RH-002861,TXN-20260124-005067,ACC-00091099,ACC-00091189,HIGH_RISK_MERCHANT,HIGH,10/15/2025 11:45:53,merchant_id=MER-10053; amount=2429
RH-002862,TXN-20260124-005071,ACC-00091154,ACC-00091136,HIGH_RISK_MERCHANT,HIGH,9/25/2025 1:03:31,merchant_id=MER-10011; amount=1077
RH-002863,TXN-20260124-005072,ACC-00091166,ACC-00091038,HIGH_RISK_MERCHANT,HIGH,12/15/2025 15:39:17,merchant_id=MER-10094; amount=1953
RH-002864,TXN-20260124-005074,ACC-00091097,ACC-00091021,HIGH_RISK_MERCHANT,HIGH,12/16/2025 1:10:25,merchant_id=MER-10032; amount=71
RH-002865,TXN-20260124-005075,ACC-00091088,ACC-00091020,HIGH_RISK_MERCHANT,HIGH,12/24/2025 12:29:55,merchant_id=MER-10032; amount=1446
RH-002866,TXN-20260124-005076,ACC-00091170,ACC-00091117,HIGH_RISK_MERCHANT,HIGH,11/9/2025 12:54:27,merchant_id=MER-10020; amount=1020
RH-002867,TXN-20260124-005079,ACC-00091241,ACC-00091179,HIGH_RISK_MERCHANT,HIGH,8/16/2025 5:43:48,merchant_id=MER-10051; amount=667
RH-002868,TXN-20260124-005081,ACC-00091213,ACC-00091018,HIGH_RISK_MERCHANT,HIGH,11/29/2025 10:16:15,merchant_id=MER-10084; amount=1231
RH-002869,TXN-20260124-005089,ACC-00091071,ACC-00091172,HIGH_RISK_MERCHANT,HIGH,8/1/2025 0:12:45,merchant_id=MER-10106; amount=153
RH-002870,TXN-20260124-005091,ACC-00091067,ACC-00091100,HIGH_RISK_MERCHANT,HIGH,11/25/2025 6:28:53,merchant_id=MER-10023; amount=1316
RH-002871,TXN-20260124-005094,ACC-00091179,ACC-00091187,HIGH_RISK_MERCHANT,HIGH,12/10/2025 8:51:46,merchant_id=MER-10019; amount=2378
RH-002872,TXN-20260124-005097,ACC-00091135,ACC-00091030,HIGH_RISK_MERCHANT,HIGH,12/5/2025 18:30:52,merchant_id=MER-10015; amount=3345
RH-002873,TXN-20260124-005098,ACC-00091238,ACC-00091170,HIGH_RISK_MERCHANT,HIGH,8/15/2025 10:29:00,merchant_id=MER-10055; amount=221
RH-002874,TXN-20260124-005099,ACC-00091033,ACC-00091103,HIGH_RISK_MERCHANT,HIGH,10/12/2025 6:49:43,merchant_id=MER-10118; amount=2164
RH-002875,TXN-20260124-005100,ACC-00091123,ACC-00091010,HIGH_RISK_MERCHANT,HIGH,10/4/2025 6:15:57,merchant_id=MER-10019; amount=1322
RH-002876,TXN-20260124-005101,ACC-00091108,ACC-00091014,HIGH_RISK_MERCHANT,HIGH,7/31/2025 10:36:00,merchant_id=MER-10020; amount=2734
RH-002877,TXN-20260124-005102,ACC-00091244,ACC-00091086,HIGH_RISK_MERCHANT,HIGH,10/26/2025 13:46:25,merchant_id=MER-10011; amount=95
RH-002878,TXN-20260124-005108,ACC-00091170,ACC-00091195,HIGH_RISK_MERCHANT,HIGH,9/2/2025 23:07:11,merchant_id=MER-10098; amount=939
RH-002879,TXN-20260124-005111,ACC-00091252,ACC-00091227,HIGH_RISK_MERCHANT,HIGH,8/5/2025 10:10:48,merchant_id=MER-10106; amount=199
RH-002880,TXN-20260124-005112,ACC-00091192,ACC-00091199,HIGH_RISK_MERCHANT,HIGH,11/20/2025 23:19:40,merchant_id=MER-10019; amount=445
RH-002881,TXN-20260124-005118,ACC-00091109,ACC-00091125,HIGH_RISK_MERCHANT,HIGH,10/29/2025 1:50:01,merchant_id=MER-10011; amount=51
RH-002882,TXN-20260124-005119,ACC-00091029,ACC-00091144,HIGH_RISK_MERCHANT,HIGH,9/13/2025 2:35:56,merchant_id=MER-10090; amount=487
RH-002883,TXN-20260124-005124,ACC-00091163,ACC-00091056,HIGH_RISK_MERCHANT,HIGH,1/19/2026 8:34:55,merchant_id=MER-10098; amount=413
RH-002884,TXN-20260124-005128,ACC-00091216,ACC-00091261,HIGH_RISK_MERCHANT,HIGH,12/6/2025 2:18:37,merchant_id=MER-10011; amount=1981
RH-002885,TXN-20260124-005132,ACC-00091033,ACC-00091166,HIGH_RISK_MERCHANT,HIGH,8/16/2025 5:35:40,merchant_id=MER-10011; amount=2662
RH-002886,TXN-20260124-005134,ACC-00091106,ACC-00091052,HIGH_RISK_MERCHANT,HIGH,9/24/2025 15:11:56,merchant_id=MER-10090; amount=3056
